YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M,ALLSKY_KT,PRECTOTCORR,SZA
2024,3,19,9,612.83,31.0,13.9,98.93,4.15,0.7,0.0,50.22
2024,3,19,10,790.5,33.78,12.33,98.89,5.04,0.74,0.0,38.89
2024,3,19,11,904.17,35.31,11.74,98.83,5.17,0.76,0.0,30.28
2024,3,19,12,949.38,36.21,11.24,98.76,5.16,0.78,0.0,27.16
2024,3,19,13,902.22,36.59,10.87,98.66,5.1,0.77,0.0,31.23
2024,3,19,14,760.67,36.52,10.7,98.58,5.15,0.73,0.0,40.36
2024,3,19,15,551.12,35.96,10.84,98.54,5.2,0.65,0.0,51.92
2024,3,19,16,340.52,34.91,11.4,98.54,5.04,0.58,0.0,64.57
2024,3,19,17,129.6,32.27,14.03,98.55,3.39,0.44,0.0,77.73
2024,3,19,18,7.1,27.93,18.81,98.63,3.57,0.25,0.0,88.82
2024,3,19,19,0.0,26.52,20.53,98.72,3.79,-999.0,0.0,90.0
2024,3,19,20,0.0,25.39,22.17,98.8,3.81,-999.0,0.0,90.0
2024,3,19,21,0.0,24.34,23.56,98.87,3.73,-999.0,0.0,90.0
2024,3,19,22,0.0,23.32,24.84,98.89,3.58,-999.0,0.0,90.0
2024,3,19,23,0.0,22.33,26.02,98.88,3.5,-999.0,0.0,90.0
2024,3,20,0,0.0,21.45,26.9,98.86,3.57,-999.0,0.0,90.0
2024,3,20,1,0.0,20.68,27.54,98.83,3.61,-999.0,0.0,90.0
2024,3,20,2,0.0,19.91,28.33,98.81,3.55,-999.0,0.0,90.0
2024,3,20,3,0.0,19.17,29.17,98.81,3.55,-999.0,0.0,90.0
2024,3,20,4,0.0,18.58,30.06,98.85,3.66,-999.0,0.0,90.0
2024,3,20,5,0.0,18.18,30.76,98.91,3.86,-999.0,0.0,90.0
2024,3,20,6,14.75,18.4,30.44,98.99,3.95,0.28,0.0,87.78
2024,3,20,7,175.1,22.05,24.61,99.08,5.49,0.51,0.0,75.64
2024,3,20,8,407.45,25.31,20.43,99.13,4.97,0.64,0.0,62.51
2024,3,20,9,627.05,30.28,14.81,99.13,4.77,0.71,0.0,49.93
2024,3,20,10,802.05,33.02,12.08,99.1,4.18,0.75,0.0,38.56
2024,3,20,11,917.88,34.3,10.97,99.04,3.59,0.77,0.0,29.9
2024,3,20,12,954.15,35.17,10.34,98.94,3.33,0.78,0.0,26.77
2024,3,20,13,915.58,35.69,10.01,98.84,3.24,0.78,0.0,30.92
2024,3,20,14,689.72,35.71,9.96,98.75,3.18,0.66,0.0,40.14
2024,3,20,15,470.23,35.33,10.08,98.69,3.09,0.55,0.0,51.76
2024,3,20,16,296.4,34.46,10.6,98.67,2.84,0.5,0.0,64.44
2024,3,20,17,122.45,32.15,13.48,98.67,1.94,0.42,0.0,77.61
2024,3,20,18,7.8,29.21,16.38,98.71,2.05,0.27,0.0,88.77
2024,3,20,19,0.0,28.28,16.89,98.79,2.02,-999.0,0.0,90.0
2024,3,20,20,0.0,27.61,17.19,98.86,1.88,-999.0,0.0,90.0
2024,3,20,21,0.0,26.95,17.57,98.9,1.8,-999.0,0.0,90.0
2024,3,20,22,0.0,26.32,17.86,98.9,1.72,-999.0,0.0,90.0
2024,3,20,23,0.0,25.64,18.35,98.87,1.74,-999.0,0.0,90.0
2024,3,21,0,0.0,24.9,18.91,98.81,1.98,-999.0,0.0,90.0
2024,3,21,1,0.0,24.14,19.46,98.74,2.35,-999.0,0.0,90.0
2024,3,21,2,0.0,23.59,19.56,98.66,2.75,-999.0,0.0,90.0
2024,3,21,3,0.0,23.25,19.51,98.62,2.81,-999.0,0.0,90.0
2024,3,21,4,0.0,22.91,19.64,98.65,2.79,-999.0,0.0,90.0
2024,3,21,5,0.0,22.57,19.89,98.7,2.87,-999.0,0.0,90.0
2024,3,21,6,13.32,22.47,19.85,98.75,3.07,0.24,0.0,87.64
2024,3,21,7,148.2,24.67,17.14,98.8,4.5,0.43,0.0,75.39
2024,3,21,8,356.55,27.29,14.6,98.85,5.22,0.56,0.0,62.25
2024,3,21,9,586.22,32.03,11.94,98.84,4.82,0.66,0.0,49.64
2024,3,21,10,767.5,34.92,11.59,98.77,4.17,0.71,0.0,38.23
2024,3,21,11,807.9,36.38,11.31,98.67,4.05,0.68,0.0,29.51
2024,3,21,12,917.22,37.35,10.96,98.55,4.3,0.75,0.0,26.39
2024,3,21,13,874.88,37.93,10.58,98.42,4.8,0.74,0.0,30.62
2024,3,21,14,765.7,38.01,10.52,98.31,4.99,0.73,0.0,39.92
2024,3,21,15,598.5,37.62,10.99,98.27,4.96,0.7,0.0,51.59
2024,3,21,16,372.7,36.74,11.93,98.26,4.84,0.63,0.0,64.31
2024,3,21,17,145.27,34.32,14.91,98.29,3.17,0.49,0.0,77.5
2024,3,21,18,7.82,30.56,19.8,98.36,2.79,0.26,0.0,88.73
2024,3,21,19,0.0,29.79,21.16,98.43,2.53,-999.0,0.0,90.0
2024,3,21,20,0.0,29.03,22.55,98.5,2.51,-999.0,0.0,90.0
2024,3,21,21,0.0,27.96,24.55,98.51,2.76,-999.0,0.0,90.0
2024,3,21,22,0.0,26.85,26.85,98.49,3.1,-999.0,0.0,90.0
2024,3,21,23,0.0,25.85,28.94,98.44,3.58,-999.0,0.0,90.0
2024,3,22,0,0.0,25.06,29.98,98.41,4.07,-999.0,0.0,90.0
2024,3,22,1,0.0,24.36,29.35,98.4,4.61,-999.0,0.0,90.0
2024,3,22,2,0.0,23.33,28.37,98.37,4.65,-999.0,0.0,90.0
2024,3,22,3,0.0,22.09,28.27,98.34,4.28,-999.0,0.0,90.0
2024,3,22,4,0.0,21.12,29.12,98.34,3.93,-999.0,0.0,90.0
2024,3,22,5,0.0,20.38,31.02,98.38,3.63,-999.0,0.0,90.0
2024,3,22,6,16.5,20.47,32.56,98.44,3.53,0.28,0.0,87.5
2024,3,22,7,175.57,23.22,29.26,98.49,4.89,0.5,0.0,75.14
2024,3,22,8,401.17,26.11,26.35,98.55,4.1,0.62,0.0,61.99
2024,3,22,9,617.6,30.52,20.72,98.57,3.38,0.69,0.0,49.35
2024,3,22,10,782.25,33.7,15.62,98.55,2.62,0.72,0.0,37.89
2024,3,22,11,894.62,35.38,13.51,98.5,2.67,0.75,0.0,29.13
2024,3,22,12,952.67,36.49,12.45,98.4,2.79,0.77,0.0,26.0
2024,3,22,13,893.38,37.13,11.93,98.3,2.89,0.75,0.0,30.32
2024,3,22,14,747.83,37.33,11.89,98.22,2.94,0.71,0.0,39.71
2024,3,22,15,580.15,37.03,12.2,98.16,2.85,0.68,0.0,51.43
2024,3,22,16,348.9,36.21,12.94,98.14,2.49,0.58,0.0,64.18
2024,3,22,17,135.38,34.17,15.85,98.13,1.6,0.45,0.0,77.39
2024,3,22,18,7.9,31.36,19.22,98.15,1.79,0.25,0.0,88.68
2024,3,22,19,0.0,29.84,21.24,98.22,2.13,-999.0,0.0,90.0
2024,3,22,20,0.0,28.61,23.35,98.31,2.34,-999.0,0.0,90.0
2024,3,22,21,0.0,27.6,25.45,98.35,2.4,-999.0,0.0,90.0
2024,3,22,22,0.0,26.61,27.69,98.36,2.48,-999.0,0.0,90.0
2024,3,22,23,0.0,25.63,30.06,98.35,2.6,-999.0,0.0,90.0
2024,3,23,0,0.0,24.72,32.28,98.33,2.65,-999.0,0.0,90.0
2024,3,23,1,0.0,23.95,34.0,98.3,2.71,-999.0,0.0,90.0
2024,3,23,2,0.0,23.18,35.67,98.28,2.64,-999.0,0.0,90.0
2024,3,23,3,0.0,22.49,37.08,98.29,2.5,-999.0,0.0,90.0
2024,3,23,4,0.0,22.24,37.42,98.3,2.49,-999.0,0.0,90.0
2024,3,23,5,0.0,21.9,37.92,98.35,2.47,-999.0,0.0,90.0
2024,3,23,6,16.7,21.85,37.95,98.43,2.28,0.26,0.0,87.35
2024,3,23,7,169.1,24.74,31.55,98.51,2.78,0.47,0.0,74.9
2024,3,23,8,383.85,27.5,26.86,98.58,2.24,0.59,0.0,61.72
2024,3,23,9,602.85,33.02,19.7,98.59,1.15,0.67,0.0,49.06
2024,3,23,10,773.4,35.72,17.2,98.57,1.62,0.71,0.0,37.56
2024,3,23,11,833.67,36.91,16.2,98.5,2.1,0.69,0.0,28.75
2024,3,23,12,871.88,37.54,15.62,98.4,2.39,0.71,0.0,25.62
2024,3,23,13,679.55,37.54,15.47,98.27,2.42,0.57,0.0,30.02
2024,3,23,14,586.88,37.26,15.45,98.17,2.58,0.56,0.0,39.5
2024,3,23,15,444.4,36.81,15.6,98.11,2.94,0.52,0.0,51.28
2024,3,23,16,249.98,36.09,15.91,98.12,3.42,0.42,0.0,64.06
2024,3,23,17,99.5,34.45,17.59,98.15,3.0,0.33,0.0,77.27
2024,3,23,18,6.82,30.71,22.01,98.21,3.09,0.21,0.0,88.63
2024,3,23,19,0.0,29.65,23.0,98.29,3.26,-999.0,0.0,90.0
2024,3,23,20,0.0,29.19,23.4,98.37,3.24,-999.0,0.0,90.0
2024,3,23,21,0.0,28.5,24.21,98.41,3.18,-999.0,0.0,90.0
2024,3,23,22,0.0,27.77,25.13,98.41,3.1,-999.0,0.0,90.0
2024,3,23,23,0.0,27.18,25.92,98.39,3.06,-999.0,0.0,90.0
2024,3,24,0,0.0,26.61,26.8,98.37,3.14,-999.0,0.0,90.0
2024,3,24,1,0.0,26.21,27.52,98.33,3.21,-999.0,0.0,90.0
2024,3,24,2,0.0,25.75,28.74,98.28,3.24,-999.0,0.0,90.0
2024,3,24,3,0.0,25.17,31.06,98.27,3.37,-999.0,0.0,90.0
2024,3,24,4,0.0,24.55,35.04,98.31,3.63,-999.0,0.0,90.0
2024,3,24,5,0.0,23.82,41.1,98.39,3.64,-999.0,0.0,90.0
2024,3,24,6,16.67,23.63,46.65,98.47,3.61,0.25,0.0,87.19
2024,3,24,7,139.95,25.03,46.88,98.54,4.11,0.39,0.0,74.65
2024,3,24,8,321.5,27.76,41.86,98.61,3.24,0.49,0.0,61.47
2024,3,24,9,541.55,32.17,27.06,98.63,2.36,0.6,0.0,48.78
2024,3,24,10,715.92,34.66,20.12,98.63,1.68,0.66,0.0,37.23
2024,3,24,11,824.08,35.96,18.17,98.59,2.01,0.68,0.0,28.36
2024,3,24,12,933.62,36.86,17.06,98.53,2.69,0.75,0.0,25.23
2024,3,24,13,880.85,37.32,16.47,98.43,3.11,0.74,0.0,29.72
2024,3,24,14,728.5,37.32,16.31,98.33,2.75,0.69,0.0,39.29
2024,3,24,15,571.42,36.96,16.47,98.26,2.22,0.67,0.0,51.12
2024,3,24,16,342.75,36.27,16.95,98.29,2.23,0.57,0.0,63.93
2024,3,24,17,131.05,34.9,18.46,98.38,1.99,0.43,0.0,77.16
2024,3,24,18,8.52,32.22,22.15,98.45,1.38,0.25,0.0,88.58
2024,3,24,19,0.0,31.3,23.42,98.52,1.11,-999.0,0.0,90.0
2024,3,24,20,0.0,30.33,24.65,98.58,1.16,-999.0,0.0,90.0
2024,3,24,21,0.0,29.07,26.52,98.64,1.49,-999.0,0.0,90.0
2024,3,24,22,0.0,27.94,28.67,98.68,2.09,-999.0,0.0,90.0
2024,3,24,23,0.0,26.72,31.25,98.7,2.79,-999.0,0.0,90.0
2024,3,25,0,0.0,25.41,34.06,98.72,3.57,-999.0,0.0,90.0
2024,3,25,1,0.0,24.36,36.41,98.72,4.09,-999.0,0.0,90.0
2024,3,25,2,0.0,23.58,38.37,98.69,4.08,-999.0,0.0,90.0
2024,3,25,3,0.0,22.95,40.07,98.67,3.89,-999.0,0.0,90.0
2024,3,25,4,0.0,22.5,41.24,98.69,3.87,-999.0,0.0,90.0
2024,3,25,5,0.0,22.1,42.22,98.73,3.82,-999.0,0.0,90.0
2024,3,25,6,17.08,22.27,41.64,98.81,3.85,0.24,0.0,87.03
2024,3,25,7,134.25,24.56,36.0,98.91,4.69,0.37,0.0,74.41
2024,3,25,8,305.02,28.11,28.8,98.98,4.37,0.46,0.0,61.21
2024,3,25,9,470.38,32.96,21.42,98.99,4.58,0.52,0.0,48.49
2024,3,25,10,565.1,35.49,18.82,98.96,3.85,0.52,0.0,36.91
2024,3,25,11,634.03,36.73,17.67,98.89,3.37,0.52,0.0,27.98
2024,3,25,12,664.8,37.39,16.89,98.81,3.07,0.54,0.0,24.85
2024,3,25,13,683.1,37.66,16.31,98.73,2.82,0.57,0.0,29.43
2024,3,25,14,614.4,37.38,16.26,98.64,2.65,0.58,0.0,39.08
2024,3,25,15,462.8,36.67,16.63,98.57,2.47,0.54,0.0,50.97
2024,3,25,16,285.3,35.89,17.09,98.56,2.25,0.47,0.0,63.81
2024,3,25,17,115.05,34.3,19.21,98.58,1.65,0.38,0.0,77.05
2024,3,25,18,8.27,31.77,22.29,98.62,2.24,0.24,0.0,88.53
2024,3,25,19,0.0,30.22,24.14,98.66,2.55,-999.0,0.0,90.0
2024,3,25,20,0.0,29.2,25.22,98.71,2.6,-999.0,0.0,90.0
2024,3,25,21,0.0,28.57,25.88,98.74,2.5,-999.0,0.0,90.0
2024,3,25,22,0.0,28.19,26.17,98.74,2.29,-999.0,0.0,90.0
2024,3,25,23,0.0,28.01,26.23,98.71,1.98,-999.0,0.0,90.0
2024,3,26,0,0.0,27.98,26.01,98.67,1.62,-999.0,0.0,90.0
2024,3,26,1,0.0,27.87,26.0,98.62,1.29,-999.0,0.0,90.0
2024,3,26,2,0.0,27.46,26.58,98.58,1.31,-999.0,0.0,90.0
2024,3,26,3,0.0,26.79,27.72,98.55,1.6,-999.0,0.0,90.0
2024,3,26,4,0.0,25.74,29.55,98.56,2.06,-999.0,0.0,90.0
2024,3,26,5,0.0,24.82,31.32,98.59,2.56,-999.0,0.0,90.0
2024,3,26,6,18.83,25.01,31.28,98.64,2.76,0.25,0.0,86.87
2024,3,26,7,138.85,27.61,27.53,98.7,4.13,0.37,0.0,74.16
2024,3,26,8,303.1,29.78,25.34,98.76,4.38,0.46,0.0,60.95
2024,3,26,9,505.7,33.19,22.59,98.77,4.53,0.55,0.0,48.21
2024,3,26,10,668.78,35.41,20.83,98.75,4.71,0.61,0.0,36.58
2024,3,26,11,772.58,36.93,19.43,98.69,4.67,0.64,0.0,27.6
2024,3,26,12,884.33,36.98,19.49,98.59,4.61,0.71,0.0,24.47
2024,3,26,13,870.08,37.0,19.55,98.51,4.76,0.73,0.0,29.13
2024,3,26,14,736.83,37.52,18.99,98.43,4.67,0.69,0.0,38.88
2024,3,26,15,491.65,38.29,18.04,98.39,4.63,0.57,0.0,50.82
2024,3,26,16,300.35,37.5,18.69,98.4,4.32,0.5,0.0,63.69
2024,3,26,17,122.75,35.13,21.84,98.43,2.88,0.4,0.0,76.94
2024,3,26,18,8.45,32.7,25.02,98.48,3.07,0.23,0.0,88.48
2024,3,26,19,0.0,31.65,26.56,98.53,3.32,-999.0,0.0,90.0
2024,3,26,20,0.0,31.11,27.75,98.58,3.68,-999.0,0.0,90.0
2024,3,26,21,0.0,30.55,29.23,98.61,4.23,-999.0,0.0,90.0
2024,3,26,22,0.0,29.84,31.15,98.61,4.43,-999.0,0.0,90.0
2024,3,26,23,0.0,28.92,33.48,98.61,3.86,-999.0,0.0,90.0
2024,3,27,0,0.0,28.01,35.71,98.62,3.12,-999.0,0.0,90.0
2024,3,27,1,0.0,27.39,37.29,98.63,2.51,-999.0,0.0,90.0
2024,3,27,2,0.0,27.04,38.28,98.63,2.0,-999.0,0.0,90.0
2024,3,27,3,0.0,26.57,39.36,98.64,1.69,-999.0,0.0,90.0
2024,3,27,4,0.0,25.8,41.48,98.66,1.64,-999.0,0.0,90.0
2024,3,27,5,0.0,24.87,44.51,98.71,1.95,-999.0,0.0,90.0
2024,3,27,6,19.65,25.02,45.03,98.75,2.33,0.25,0.0,86.7
2024,3,27,7,165.5,27.39,39.94,98.8,4.07,0.44,0.0,73.92
2024,3,27,8,361.5,30.29,34.1,98.84,4.65,0.54,0.0,60.69
2024,3,27,9,540.78,34.38,24.31,98.85,5.84,0.59,0.0,47.93
2024,3,27,10,761.97,36.78,20.13,98.84,6.77,0.69,0.0,36.26
2024,3,27,11,772.28,37.76,19.24,98.79,7.11,0.64,0.0,27.22
2024,3,27,12,883.42,38.79,18.44,98.72,7.62,0.71,0.0,24.09
2024,3,27,13,721.5,39.38,18.16,98.63,7.72,0.6,0.0,28.85
2024,3,27,14,730.28,39.47,18.29,98.53,7.34,0.68,0.0,38.68
2024,3,27,15,420.2,39.14,18.61,98.47,6.78,0.48,0.0,50.67
2024,3,27,16,253.75,38.32,19.26,98.46,6.37,0.42,0.0,63.57
2024,3,27,17,105.82,36.75,20.98,98.5,5.3,0.34,0.0,76.84
2024,3,27,18,9.85,33.49,25.31,98.55,3.68,0.26,0.0,88.43
2024,3,27,19,0.0,32.35,26.75,98.62,3.88,-999.0,0.0,90.0
2024,3,27,20,0.0,31.69,27.35,98.69,4.14,-999.0,0.0,90.0
2024,3,27,21,0.0,30.92,27.98,98.72,4.41,-999.0,0.0,90.0
2024,3,27,22,0.0,29.98,28.97,98.72,4.56,-999.0,0.0,90.0
2024,3,27,23,0.0,28.87,30.56,98.69,4.58,-999.0,0.0,90.0
2024,3,28,0,0.0,27.82,32.68,98.65,4.54,-999.0,0.0,90.0
2024,3,28,1,0.0,26.95,35.43,98.61,4.31,-999.0,0.0,90.0
2024,3,28,2,0.0,26.14,38.95,98.56,3.62,-999.0,0.0,90.0
2024,3,28,3,0.0,25.37,42.6,98.53,2.99,-999.0,0.0,90.0
2024,3,28,4,0.0,24.85,45.14,98.55,2.4,-999.0,0.0,90.0
2024,3,28,5,0.0,24.31,47.26,98.59,1.85,-999.0,0.0,90.0
2024,3,28,6,21.9,24.36,47.2,98.64,1.67,0.26,0.0,86.53
2024,3,28,7,162.77,26.33,41.37,98.71,2.89,0.42,0.0,73.67
2024,3,28,8,353.45,28.9,34.56,98.77,3.52,0.52,0.0,60.44
2024,3,28,9,533.03,32.78,25.87,98.79,2.14,0.58,0.0,47.65
2024,3,28,10,672.47,35.72,20.67,98.77,1.29,0.61,0.0,35.93
2024,3,28,11,788.5,37.44,17.93,98.72,3.42,0.65,0.0,26.85
2024,3,28,12,865.85,38.35,16.54,98.64,4.87,0.69,0.0,23.71
2024,3,28,13,862.33,38.66,15.95,98.54,5.76,0.72,0.0,28.56
2024,3,28,14,720.4,38.36,16.15,98.46,5.99,0.67,0.0,38.48
2024,3,28,15,514.2,37.68,16.92,98.42,5.62,0.59,0.0,50.53
2024,3,28,16,308.95,36.73,18.17,98.41,4.9,0.51,0.0,63.45
2024,3,28,17,121.53,35.23,20.26,98.43,3.66,0.39,0.0,76.73
2024,3,28,18,8.9,32.1,25.32,98.48,2.38,0.23,0.0,88.38
2024,3,28,19,0.0,30.99,28.14,98.55,2.88,-999.0,0.0,90.0
2024,3,28,20,0.0,29.99,30.99,98.61,3.97,-999.0,0.0,90.0
2024,3,28,21,0.0,28.69,35.1,98.65,4.99,-999.0,0.0,90.0
2024,3,28,22,0.0,27.33,40.01,98.64,5.73,-999.0,0.0,90.0
2024,3,28,23,0.0,26.14,45.03,98.61,6.4,-999.0,0.0,90.0
2024,3,29,0,0.0,25.16,49.22,98.58,6.45,-999.0,0.0,90.0
2024,3,29,1,0.0,24.42,52.08,98.52,5.83,-999.0,0.0,90.0
2024,3,29,2,0.0,23.86,53.94,98.47,4.98,-999.0,0.0,90.0
2024,3,29,3,0.0,23.38,55.4,98.45,4.06,-999.0,0.0,90.0
2024,3,29,4,0.0,22.82,57.25,98.45,3.24,-999.0,0.0,90.0
2024,3,29,5,0.0,22.23,59.43,98.5,2.72,-999.0,0.0,90.0
2024,3,29,6,22.83,22.62,58.13,98.57,2.71,0.26,0.0,86.36
2024,3,29,7,172.88,24.93,50.44,98.65,3.19,0.44,0.0,73.43
2024,3,29,8,364.12,28.06,40.8,98.7,2.62,0.54,0.0,60.19
2024,3,29,9,573.5,31.74,30.52,98.71,2.09,0.62,0.0,47.37
2024,3,29,10,747.12,34.27,24.82,98.67,2.62,0.67,0.0,35.61
2024,3,29,11,856.35,35.92,21.58,98.6,3.56,0.7,0.0,26.47
2024,3,29,12,920.8,37.05,19.17,98.5,4.62,0.73,0.0,23.33
2024,3,29,13,858.62,37.61,17.51,98.38,5.7,0.71,0.0,28.28
2024,3,29,14,713.22,37.6,16.34,98.29,6.37,0.67,0.0,38.29
2024,3,29,15,558.3,37.0,15.63,98.23,6.74,0.64,0.0,50.38
2024,3,29,16,337.6,35.78,15.53,98.23,6.9,0.55,0.0,63.33
2024,3,29,17,139.93,34.17,16.11,98.26,6.43,0.44,0.0,76.62
2024,3,29,18,9.93,31.55,18.6,98.29,4.25,0.25,0.0,88.33
2024,3,29,19,0.0,30.0,20.41,98.35,3.73,-999.0,0.0,90.0
2024,3,29,20,0.0,28.62,22.31,98.4,3.62,-999.0,0.0,90.0
2024,3,29,21,0.0,27.28,24.35,98.44,3.86,-999.0,0.0,90.0
2024,3,29,22,0.0,26.44,25.55,98.47,4.48,-999.0,0.0,90.0
2024,3,29,23,0.0,25.61,25.59,98.46,5.44,-999.0,0.0,90.0
2024,3,30,0,0.0,24.78,23.71,98.46,6.4,-999.0,0.0,90.0
2024,3,30,1,0.0,23.72,21.4,98.45,6.37,-999.0,0.8,90.0
2024,3,30,2,0.0,22.3,21.57,98.45,5.78,-999.0,0.8,90.0
2024,3,30,3,0.0,21.28,24.77,98.47,5.6,-999.0,0.8,90.0
2024,3,30,4,0.0,20.51,30.94,98.51,5.28,-999.0,0.0,90.0
2024,3,30,5,0.0,19.73,39.6,98.55,4.99,-999.0,0.0,90.0
2024,3,30,6,28.4,19.78,47.82,98.61,5.89,0.31,0.0,86.18
2024,3,30,7,215.12,21.84,51.57,98.68,6.96,0.54,0.0,73.19
2024,3,30,8,449.67,24.93,50.18,98.74,7.52,0.66,0.0,59.93
2024,3,30,9,666.95,28.37,38.48,98.77,7.6,0.72,0.0,47.1
2024,3,30,10,835.05,31.24,27.59,98.76,7.62,0.75,0.0,35.3
2024,3,30,11,938.05,33.01,23.71,98.73,7.91,0.76,0.0,26.1
2024,3,30,12,981.67,34.26,21.22,98.64,8.07,0.78,0.0,22.95
2024,3,30,13,932.05,35.05,19.06,98.51,8.28,0.77,0.0,28.0
2024,3,30,14,810.62,35.26,17.64,98.42,8.14,0.75,0.0,38.09
2024,3,30,15,626.75,34.88,17.11,98.38,7.9,0.72,0.0,50.24
2024,3,30,16,396.58,33.97,17.61,98.39,7.65,0.64,0.0,63.22
2024,3,30,17,159.7,32.48,19.25,98.42,6.52,0.5,0.0,76.52
2024,3,30,18,10.77,29.18,23.6,98.48,3.83,0.26,0.0,88.27
2024,3,30,19,0.0,27.59,25.91,98.57,3.55,-999.0,0.0,90.0
2024,3,30,20,0.0,26.67,27.32,98.65,3.6,-999.0,0.0,90.0
2024,3,30,21,0.0,25.91,28.45,98.7,3.74,-999.0,0.0,90.0
2024,3,30,22,0.0,25.17,29.58,98.71,3.9,-999.0,0.0,90.0
2024,3,30,23,0.0,24.46,30.8,98.69,4.23,-999.0,0.0,90.0
2024,3,31,0,0.0,23.84,32.33,98.65,4.66,-999.0,0.0,90.0
2024,3,31,1,0.0,22.81,35.07,98.61,4.64,-999.0,0.0,90.0
2024,3,31,2,0.0,21.7,37.76,98.61,4.04,-999.0,0.0,90.0
2024,3,31,3,0.0,20.77,39.22,98.63,3.34,-999.0,0.0,90.0
2024,3,31,4,0.0,20.03,39.39,98.68,3.01,-999.0,0.0,90.0
2024,3,31,5,0.0,19.42,39.61,98.75,2.82,-999.0,0.0,90.0
2024,3,31,6,26.33,19.89,38.92,98.84,2.82,0.28,0.0,86.0
2024,3,31,7,194.93,22.24,37.42,98.92,2.99,0.49,0.0,72.95
2024,3,31,8,419.23,25.09,37.09,99.01,2.06,0.61,0.0,59.68
2024,3,31,9,636.45,29.12,30.19,99.03,1.02,0.68,0.0,46.83
2024,3,31,10,810.4,32.08,23.51,99.02,0.78,0.72,0.0,34.98
2024,3,31,11,912.85,33.65,21.03,98.99,1.86,0.74,0.0,25.72
2024,3,31,12,971.6,34.54,19.79,98.89,2.5,0.77,0.0,22.58
2024,3,31,13,921.3,34.99,19.06,98.76,2.67,0.76,0.0,27.73
2024,3,31,14,798.88,34.99,18.81,98.65,2.86,0.74,0.0,37.91
2024,3,31,15,605.28,34.6,18.9,98.6,3.14,0.69,0.0,50.1
2024,3,31,16,368.5,33.79,19.59,98.6,3.31,0.6,0.0,63.1
2024,3,31,17,142.62,32.51,20.89,98.62,3.36,0.44,0.0,76.41
2024,3,31,18,10.45,29.54,25.02,98.65,2.52,0.25,0.0,88.22
2024,3,31,19,0.0,28.05,27.75,98.71,2.97,-999.0,0.0,90.0
2024,3,31,20,0.0,27.16,29.46,98.77,3.42,-999.0,0.0,90.0
2024,3,31,21,0.0,26.25,30.91,98.79,3.73,-999.0,0.0,90.0
2024,3,31,22,0.0,25.27,31.92,98.77,3.9,-999.0,0.0,90.0
2024,3,31,23,0.0,24.47,31.67,98.73,4.17,-999.0,0.0,90.0
2024,4,1,0,0.0,23.65,31.37,98.69,4.27,-999.0,0.0,90.0
2024,4,1,1,0.0,22.61,32.2,98.69,4.29,-999.0,0.0,90.0
2024,4,1,2,0.0,21.63,33.68,98.65,4.02,-999.0,0.0,90.0
2024,4,1,3,0.0,20.98,35.42,98.64,3.7,-999.0,0.0,90.0
2024,4,1,4,0.0,20.51,37.65,98.66,3.42,-999.0,0.0,90.0
2024,4,1,5,0.0,20.5,38.8,98.71,3.33,-999.0,0.0,90.0
2024,4,1,6,29.0,20.68,39.16,98.74,3.51,0.29,0.0,85.81
2024,4,1,7,188.27,22.65,35.24,98.77,4.02,0.46,0.0,72.72
2024,4,1,8,398.73,26.26,27.98,98.8,2.9,0.57,0.0,59.44
2024,4,1,9,645.55,30.09,20.29,98.8,1.58,0.69,0.0,46.55
2024,4,1,10,788.7,31.82,16.8,98.76,1.88,0.7,0.0,34.67
2024,4,1,11,758.7,33.16,14.45,98.68,2.47,0.62,0.0,25.35
2024,4,1,12,819.42,33.67,13.22,98.6,3.25,0.65,0.0,22.21
2024,4,1,13,743.58,33.92,12.49,98.51,3.76,0.61,0.0,27.45
2024,4,1,14,674.6,34.01,11.94,98.42,3.71,0.63,0.0,37.72
2024,4,1,15,445.48,33.59,11.82,98.37,3.55,0.51,0.0,49.97
2024,4,1,16,272.15,32.92,11.9,98.35,3.39,0.44,0.0,62.99
2024,4,1,17,119.32,31.79,12.68,98.37,2.72,0.37,0.0,76.31
2024,4,1,18,9.68,29.19,15.57,98.4,2.09,0.22,0.0,88.16
2024,4,1,19,0.0,28.28,16.46,98.43,2.0,-999.0,0.0,90.0
2024,4,1,20,0.0,27.79,16.82,98.47,1.83,-999.0,0.0,90.0
2024,4,1,21,0.0,27.16,17.15,98.49,1.84,-999.0,0.0,90.0
2024,4,1,22,0.0,26.59,17.37,98.48,1.75,-999.0,0.0,90.0
2024,4,1,23,0.0,26.0,17.7,98.43,1.7,-999.0,0.0,90.0
2024,4,2,0,0.0,25.39,18.14,98.39,1.7,-999.0,0.0,90.0
2024,4,2,1,0.0,24.57,18.79,98.34,1.86,-999.0,0.0,90.0
2024,4,2,2,0.0,23.95,19.28,98.3,1.94,-999.0,0.0,90.0
2024,4,2,3,0.0,23.75,19.24,98.28,1.78,-999.0,0.0,90.0
2024,4,2,4,0.0,23.7,19.09,98.29,1.49,-999.0,0.0,90.0
2024,4,2,5,0.0,23.6,18.94,98.32,1.23,-999.0,0.0,90.0
2024,4,2,6,29.27,23.74,18.84,98.35,1.04,0.28,0.0,85.62
2024,4,2,7,180.55,25.75,16.77,98.43,1.45,0.44,0.0,72.48
