YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,PRECTOTCORR,WS10M,PS,RH2M,SZA,ALLSKY_KT
2020,7,20,21,0.0,25.33,5.97,0.6,90.22,81.2,90.0,-999.0
2020,7,20,22,0.0,25.24,10.28,0.42,90.25,81.35,90.0,-999.0
2020,7,20,23,0.0,25.02,17.08,0.43,90.25,82.11,90.0,-999.0
2020,7,21,0,0.0,24.38,22.95,1.0,90.2,85.74,90.0,-999.0
2020,7,21,1,0.0,23.65,35.17,1.65,90.13,91.01,90.0,-999.0
2020,7,21,2,0.0,23.34,29.8,1.79,90.13,92.19,90.0,-999.0
2020,7,21,3,0.0,23.17,17.0,1.8,90.14,93.0,90.0,-999.0
2020,7,21,4,0.0,22.91,16.48,1.91,90.15,93.67,90.0,-999.0
2020,7,21,5,16.0,22.98,18.35,2.21,90.19,93.07,84.79,0.13
2020,7,21,6,66.95,23.62,18.32,2.69,90.27,90.4,72.64,0.17
2020,7,21,7,88.8,24.51,19.28,2.93,90.35,86.0,60.1,0.14
2020,7,21,8,134.75,25.43,5.77,3.58,90.41,78.89,47.4,0.15
2020,7,21,9,211.48,26.62,6.99,3.87,90.45,72.7,34.75,0.2
2020,7,21,10,275.27,27.54,11.89,3.8,90.48,69.25,22.65,0.23
2020,7,21,11,331.95,28.32,20.87,3.68,90.48,67.09,13.2,0.26
2020,7,21,12,219.32,28.85,29.38,3.37,90.45,65.65,13.99,0.17
2020,7,21,13,192.18,29.05,33.12,3.26,90.42,64.56,24.03,0.16
2020,7,21,14,195.45,28.83,28.05,3.14,90.4,64.86,36.25,0.18
2020,7,21,15,233.8,28.44,18.63,2.98,90.37,66.21,48.93,0.27
2020,7,21,16,158.1,27.79,11.29,2.88,90.36,69.03,61.63,0.25
2020,7,21,17,77.88,26.86,7.5,2.55,90.37,74.3,74.14,0.22
2020,7,21,18,13.15,25.42,4.18,1.87,90.4,83.12,86.07,0.15
2020,7,21,19,0.0,24.42,2.65,1.47,90.44,87.15,90.0,-999.0
2020,7,21,20,0.0,24.37,1.89,1.02,90.46,84.45,90.0,-999.0
2020,7,21,21,0.0,24.2,1.66,0.46,90.46,82.58,90.0,-999.0
2020,7,21,22,0.0,23.78,3.85,0.35,90.44,83.9,90.0,-999.0
2020,7,21,23,0.0,23.12,6.51,0.74,90.48,87.25,90.0,-999.0
2020,7,22,0,0.0,22.02,5.56,1.48,90.55,93.34,90.0,-999.0
2020,7,22,1,0.0,21.57,6.15,1.61,90.54,96.04,90.0,-999.0
2020,7,22,2,0.0,21.47,5.35,1.55,90.49,95.85,90.0,-999.0
2020,7,22,3,0.0,21.13,3.12,1.45,90.46,95.29,90.0,-999.0
2020,7,22,4,0.0,20.86,1.31,1.18,90.47,94.47,90.0,-999.0
2020,7,22,5,22.98,21.39,0.58,1.22,90.48,93.86,84.89,0.2
2020,7,22,6,115.93,23.34,0.16,2.01,90.5,85.12,72.74,0.3
2020,7,22,7,236.62,25.3,0.15,2.25,90.51,74.37,60.2,0.36
2020,7,22,8,261.45,27.1,5.01,2.44,90.52,65.81,47.49,0.29
2020,7,22,9,384.17,28.37,2.77,2.91,90.52,60.25,34.84,0.36
2020,7,22,10,408.98,29.33,1.14,3.5,90.51,55.84,22.77,0.34
2020,7,22,11,640.72,29.89,0.73,4.18,90.5,53.72,13.38,0.5
2020,7,22,12,633.25,30.05,0.26,4.93,90.47,53.58,14.15,0.5
2020,7,22,13,533.38,29.87,0.29,5.52,90.45,54.13,24.13,0.44
2020,7,22,14,530.17,29.5,0.08,5.4,90.42,55.03,36.33,0.5
2020,7,22,15,424.48,28.92,0.31,4.82,90.39,56.63,49.0,0.49
2020,7,22,16,260.73,28.07,0.63,4.19,90.37,59.37,61.71,0.42
2020,7,22,17,130.25,26.74,2.45,3.23,90.38,65.64,74.23,0.36
2020,7,22,18,19.6,24.64,1.77,1.99,90.39,78.13,86.15,0.22
2020,7,22,19,0.0,23.29,0.94,1.67,90.42,84.16,90.0,-999.0
2020,7,22,20,0.0,22.94,0.1,1.42,90.44,84.35,90.0,-999.0
2020,7,22,21,0.0,22.73,0.03,1.17,90.44,83.52,90.0,-999.0
2020,7,22,22,0.0,22.59,0.01,0.92,90.43,82.71,90.0,-999.0
2020,7,22,23,0.0,22.35,0.01,0.7,90.41,83.02,90.0,-999.0
2020,7,23,0,0.0,22.06,0.01,0.57,90.39,83.93,90.0,-999.0
2020,7,23,1,0.0,21.73,0.01,0.57,90.35,85.06,90.0,-999.0
2020,7,23,2,0.0,21.56,0.0,0.7,90.33,86.26,90.0,-999.0
2020,7,23,3,0.0,21.33,0.0,0.97,90.32,87.25,90.0,-999.0
2020,7,23,4,0.0,20.95,0.0,1.17,90.31,88.61,90.0,-999.0
2020,7,23,5,39.42,21.44,0.0,1.14,90.32,89.01,84.99,0.34
2020,7,23,6,230.45,23.67,0.02,1.6,90.35,78.39,72.84,0.59
2020,7,23,7,450.0,25.42,0.53,2.26,90.38,68.73,60.29,0.69
2020,7,23,8,649.83,26.74,0.0,2.49,90.4,63.39,47.58,0.73
2020,7,23,9,815.28,27.85,0.0,2.88,90.42,60.13,34.94,0.75
2020,7,23,10,896.42,28.83,0.01,3.34,90.41,57.63,22.89,0.74
2020,7,23,11,954.67,29.66,0.02,3.76,90.38,55.6,13.56,0.74
2020,7,23,12,854.62,30.22,0.53,4.13,90.34,54.21,14.32,0.67
2020,7,23,13,821.08,30.4,2.12,4.52,90.31,53.86,24.23,0.68
2020,7,23,14,742.83,30.3,2.78,4.68,90.27,54.35,36.41,0.7
2020,7,23,15,541.65,29.77,2.99,4.5,90.26,55.98,49.08,0.63
2020,7,23,16,363.65,29.09,2.88,4.06,90.26,58.47,61.79,0.58
2020,7,23,17,177.3,28.1,1.68,3.16,90.28,63.44,74.32,0.5
2020,7,23,18,25.1,26.29,0.4,1.95,90.33,74.94,86.23,0.29
2020,7,23,19,0.0,25.38,0.11,1.57,90.4,77.92,90.0,-999.0
2020,7,23,20,0.0,25.39,0.05,1.19,90.47,75.22,90.0,-999.0
2020,7,23,21,0.0,25.45,0.09,0.69,90.53,72.45,90.0,-999.0
2020,7,23,22,0.0,25.13,0.33,0.65,90.56,73.42,90.0,-999.0
2020,7,23,23,0.0,24.31,0.54,1.03,90.57,78.25,90.0,-999.0
2020,7,24,0,0.0,23.56,0.61,1.25,90.58,83.34,90.0,-999.0
2020,7,24,1,0.0,22.95,0.6,1.31,90.58,86.87,90.0,-999.0
2020,7,24,2,0.0,22.55,0.43,1.29,90.59,88.59,90.0,-999.0
2020,7,24,3,0.0,22.27,0.16,1.27,90.6,89.12,90.0,-999.0
2020,7,24,4,0.0,22.18,0.01,1.37,90.63,88.57,90.0,-999.0
2020,7,24,5,35.45,22.68,0.0,1.52,90.68,87.68,85.1,0.31
2020,7,24,6,205.45,24.31,0.0,1.77,90.74,78.96,72.94,0.53
2020,7,24,7,408.1,25.65,0.07,1.52,90.79,70.76,60.39,0.63
2020,7,24,8,593.95,26.79,0.02,1.26,90.82,66.59,47.67,0.67
2020,7,24,9,704.7,27.83,0.04,1.26,90.85,63.86,35.04,0.65
2020,7,24,10,820.38,28.82,0.1,1.52,90.83,60.81,23.01,0.68
2020,7,24,11,753.85,29.47,0.25,1.71,90.77,58.64,13.74,0.59
2020,7,24,12,726.97,29.98,0.41,1.54,90.69,57.0,14.49,0.57
2020,7,24,13,601.88,30.38,0.53,1.38,90.61,55.55,24.35,0.5
2020,7,24,14,524.15,30.51,0.52,1.5,90.55,55.04,36.5,0.49
2020,7,24,15,392.15,30.28,0.6,1.98,90.54,56.06,49.17,0.45
2020,7,24,16,246.88,29.44,0.75,2.62,90.58,59.8,61.88,0.4
2020,7,24,17,111.18,28.0,0.82,2.76,90.65,67.16,74.42,0.31
2020,7,24,18,15.55,26.23,0.92,2.29,90.71,77.58,86.32,0.18
2020,7,24,19,0.0,25.07,1.42,1.94,90.77,84.59,90.0,-999.0
2020,7,24,20,0.0,24.53,1.63,1.82,90.82,87.83,90.0,-999.0
2020,7,24,21,0.0,24.17,1.34,1.7,90.85,89.53,90.0,-999.0
2020,7,24,22,0.0,23.87,1.0,1.59,90.87,90.79,90.0,-999.0
2020,7,24,23,0.0,23.65,0.9,1.62,90.87,91.36,90.0,-999.0
2020,7,25,0,0.0,23.45,0.92,1.69,90.85,91.42,90.0,-999.0
2020,7,25,1,0.0,23.21,0.85,1.72,90.83,91.63,90.0,-999.0
2020,7,25,2,0.0,22.94,0.68,1.76,90.82,92.0,90.0,-999.0
2020,7,25,3,0.0,22.7,0.54,1.81,90.83,92.48,90.0,-999.0
2020,7,25,4,0.0,22.61,0.52,1.84,90.84,92.58,90.0,-999.0
2020,7,25,5,20.8,23.08,0.56,1.82,90.88,91.84,85.2,0.19
2020,7,25,6,89.57,24.22,1.35,2.65,90.94,86.85,73.05,0.23
2020,7,25,7,165.77,25.28,1.99,3.1,90.99,81.92,60.48,0.26
2020,7,25,8,234.43,26.74,9.24,3.09,91.02,74.8,47.77,0.26
2020,7,25,9,293.73,27.82,5.74,2.91,91.03,69.26,35.14,0.27
2020,7,25,10,320.33,28.74,4.35,2.61,91.01,65.17,23.14,0.26
2020,7,25,11,379.73,29.49,5.44,2.42,90.96,62.16,13.93,0.3
2020,7,25,12,410.62,30.12,7.31,2.34,90.89,60.04,14.67,0.32
2020,7,25,13,354.88,30.46,9.39,2.41,90.82,58.91,24.47,0.3
2020,7,25,14,373.65,30.46,9.85,2.37,90.77,59.0,36.6,0.35
2020,7,25,15,316.42,29.95,9.95,2.12,90.73,60.86,49.26,0.37
2020,7,25,16,197.12,29.19,8.38,1.81,90.71,63.96,61.97,0.32
2020,7,25,17,121.8,28.12,5.23,1.4,90.72,69.67,74.52,0.35
2020,7,25,18,21.8,26.72,3.49,1.08,90.75,77.39,86.41,0.26
2020,7,25,19,0.0,25.52,2.84,1.02,90.81,85.27,90.0,-999.0
2020,7,25,20,0.0,24.94,2.09,1.14,90.87,87.51,90.0,-999.0
2020,7,25,21,0.0,24.43,2.03,1.23,90.92,89.57,90.0,-999.0
2020,7,25,22,0.0,24.04,2.35,1.19,90.96,91.44,90.0,-999.0
2020,7,25,23,0.0,23.74,2.88,1.13,90.97,92.87,90.0,-999.0
2020,7,26,0,0.0,23.49,3.79,1.09,90.95,93.82,90.0,-999.0
2020,7,26,1,0.0,23.25,4.51,0.96,90.92,94.8,90.0,-999.0
2020,7,26,2,0.0,23.1,4.73,0.8,90.88,95.22,90.0,-999.0
2020,7,26,3,0.0,22.96,4.39,0.66,90.84,95.38,90.0,-999.0
2020,7,26,4,0.0,22.83,3.24,0.62,90.83,95.4,90.0,-999.0
2020,7,26,5,11.5,23.12,3.37,0.8,90.86,94.98,85.3,0.11
2020,7,26,6,76.95,24.12,3.83,1.1,90.91,90.43,73.15,0.2
2020,7,26,7,171.6,25.35,3.92,1.37,90.95,84.46,60.58,0.26
2020,7,26,8,274.4,26.88,7.81,1.77,90.96,76.84,47.86,0.31
2020,7,26,9,366.6,28.47,5.67,2.15,90.95,69.61,35.24,0.34
2020,7,26,10,527.47,29.46,7.55,2.41,90.92,65.51,23.27,0.44
2020,7,26,11,552.58,29.97,9.53,2.5,90.87,63.78,14.12,0.43
2020,7,26,12,627.15,30.28,11.91,2.57,90.81,62.75,14.85,0.49
2020,7,26,13,651.12,30.38,14.99,2.71,90.75,62.45,24.59,0.54
2020,7,26,14,541.22,30.28,17.01,2.89,90.69,62.63,36.7,0.51
2020,7,26,15,408.0,29.96,16.55,3.06,90.63,63.65,49.35,0.47
2020,7,26,16,318.85,29.12,12.67,2.89,90.61,67.14,62.07,0.52
2020,7,26,17,147.73,28.21,7.8,2.4,90.61,71.6,74.63,0.42
2020,7,26,18,17.3,26.83,5.7,1.68,90.65,79.63,86.5,0.21
2020,7,26,19,0.0,25.76,5.35,1.48,90.69,85.93,90.0,-999.0
2020,7,26,20,0.0,25.29,5.49,1.43,90.72,87.64,90.0,-999.0
2020,7,26,21,0.0,24.92,5.75,1.42,90.72,88.51,90.0,-999.0
2020,7,26,22,0.0,24.57,5.58,1.43,90.72,89.18,90.0,-999.0
2020,7,26,23,0.0,24.24,5.55,1.43,90.71,89.86,90.0,-999.0
2020,7,27,0,0.0,23.89,5.4,1.51,90.69,90.89,90.0,-999.0
2020,7,27,1,0.0,23.58,5.22,1.56,90.68,91.75,90.0,-999.0
2020,7,27,2,0.0,23.32,4.07,1.52,90.66,92.54,90.0,-999.0
2020,7,27,3,0.0,23.09,3.39,1.46,90.65,93.27,90.0,-999.0
2020,7,27,4,0.0,22.88,2.56,1.48,90.65,93.85,90.0,-999.0
2020,7,27,5,25.12,23.35,1.55,1.41,90.67,93.17,85.41,0.24
2020,7,27,6,129.68,24.73,1.31,2.27,90.7,86.39,73.26,0.34
2020,7,27,7,262.27,26.36,3.6,3.55,90.74,76.71,60.68,0.41
2020,7,27,8,405.75,28.0,0.97,4.03,90.75,68.82,47.96,0.46
2020,7,27,9,501.9,29.32,1.9,4.21,90.73,64.5,35.35,0.47
2020,7,27,10,790.53,30.32,2.72,4.58,90.67,61.79,23.4,0.65
2020,7,27,11,628.7,31.15,3.51,5.08,90.59,59.44,14.32,0.49
2020,7,27,12,655.28,31.66,4.09,5.55,90.5,57.78,15.04,0.51
2020,7,27,13,562.38,31.86,4.45,5.8,90.42,56.98,24.72,0.47
2020,7,27,14,476.27,31.81,4.45,5.9,90.35,56.8,36.8,0.45
2020,7,27,15,369.02,31.45,3.66,5.86,90.32,57.43,49.45,0.43
2020,7,27,16,206.38,30.67,2.35,5.47,90.3,59.99,62.18,0.34
2020,7,27,17,100.28,29.33,1.59,4.29,90.31,66.33,74.74,0.29
2020,7,27,18,15.6,27.41,1.14,2.77,90.34,75.97,86.59,0.2
2020,7,27,19,0.0,26.26,0.91,2.53,90.38,79.86,90.0,-999.0
2020,7,27,20,0.0,25.79,0.76,2.34,90.42,81.29,90.0,-999.0
2020,7,27,21,0.0,25.38,0.84,2.22,90.45,82.36,90.0,-999.0
2020,7,27,22,0.0,25.01,1.03,2.14,90.47,83.36,90.0,-999.0
2020,7,27,23,0.0,24.75,1.37,2.04,90.47,84.07,90.0,-999.0
2020,7,28,0,0.0,24.45,1.99,1.97,90.44,84.77,90.0,-999.0
2020,7,28,1,0.0,24.12,2.38,1.95,90.4,85.34,90.0,-999.0
2020,7,28,2,0.0,23.94,2.38,1.84,90.36,85.17,90.0,-999.0
2020,7,28,3,0.0,23.85,2.93,1.73,90.33,84.79,90.0,-999.0
2020,7,28,4,0.0,23.95,3.46,1.55,90.33,84.28,90.0,-999.0
2020,7,28,5,18.0,24.33,4.34,1.04,90.35,86.41,85.51,0.17
2020,7,28,6,99.72,25.7,4.66,1.42,90.38,79.84,73.36,0.26
2020,7,28,7,226.35,27.39,6.36,2.77,90.43,72.55,60.78,0.35
2020,7,28,8,369.6,28.56,45.79,4.09,90.48,66.31,48.05,0.42
2020,7,28,9,499.2,29.27,37.22,4.82,90.51,64.25,35.45,0.46
2020,7,28,10,626.05,30.04,28.14,5.28,90.5,62.5,23.54,0.52
2020,7,28,11,663.92,31.0,20.03,5.68,90.45,59.6,14.52,0.52
2020,7,28,12,712.58,31.84,12.66,5.82,90.38,56.88,15.24,0.56
2020,7,28,13,690.97,32.18,7.2,5.82,90.32,55.58,24.86,0.58
2020,7,28,14,547.1,31.98,4.1,5.87,90.27,55.82,36.92,0.52
2020,7,28,15,352.35,31.45,1.67,5.68,90.23,56.97,49.56,0.41
2020,7,28,16,212.02,30.55,1.02,5.14,90.2,59.98,62.28,0.35
2020,7,28,17,114.53,29.14,0.97,3.95,90.2,66.62,74.85,0.33
2020,7,28,18,14.77,27.02,0.94,2.53,90.24,77.59,86.69,0.19
2020,7,28,19,0.0,25.93,0.82,2.17,90.29,81.43,90.0,-999.0
2020,7,28,20,0.0,25.7,0.77,1.9,90.33,81.52,90.0,-999.0
2020,7,28,21,0.0,25.58,0.87,1.77,90.35,81.51,90.0,-999.0
2020,7,28,22,0.0,25.48,1.34,1.72,90.36,81.43,90.0,-999.0
2020,7,28,23,0.0,25.45,2.15,1.7,90.34,81.61,90.0,-999.0
2020,7,29,0,0.0,25.42,4.66,1.59,90.31,82.25,90.0,-999.0
2020,7,29,1,0.0,25.28,5.64,1.44,90.28,83.35,90.0,-999.0
2020,7,29,2,0.0,25.22,6.0,1.14,90.26,84.07,90.0,-999.0
2020,7,29,3,0.0,25.07,5.74,0.92,90.26,84.87,90.0,-999.0
2020,7,29,4,0.0,25.15,6.12,0.67,90.25,83.0,90.0,-999.0
2020,7,29,5,19.85,25.5,5.86,0.77,90.27,83.3,85.61,0.2
2020,7,29,6,91.55,27.05,6.19,1.09,90.29,78.14,73.47,0.24
2020,7,29,7,168.35,29.09,8.22,2.12,90.32,67.82,60.87,0.26
2020,7,29,8,241.07,30.07,6.84,3.13,90.37,61.9,48.15,0.27
2020,7,29,9,246.12,30.56,10.88,3.63,90.39,59.82,35.56,0.23
2020,7,29,10,436.23,30.91,16.56,4.12,90.4,58.7,23.67,0.36
2020,7,29,11,402.42,30.69,19.97,4.42,90.38,59.24,14.73,0.32
2020,7,29,12,511.3,30.52,22.71,4.47,90.35,59.89,15.45,0.4
2020,7,29,13,523.17,30.4,25.84,4.18,90.33,60.45,25.0,0.44
2020,7,29,14,446.62,30.52,22.1,3.67,90.28,59.98,37.03,0.42
2020,7,29,15,301.33,30.67,19.99,3.09,90.26,59.29,49.67,0.35
2020,7,29,16,170.18,30.26,17.14,2.46,90.26,60.5,62.4,0.28
2020,7,29,17,71.72,29.42,14.81,1.66,90.31,64.5,74.98,0.21
2020,7,29,18,10.95,27.99,11.0,0.73,90.38,72.12,86.78,0.15
2020,7,29,19,0.0,27.46,8.9,0.55,90.46,70.61,90.0,-999.0
2020,7,29,20,0.0,26.85,9.09,0.95,90.53,71.91,90.0,-999.0
2020,7,29,21,0.0,26.33,12.02,0.97,90.58,73.06,90.0,-999.0
2020,7,29,22,0.0,25.61,16.7,1.11,90.6,76.82,90.0,-999.0
2020,7,29,23,0.0,24.78,23.11,1.45,90.61,81.45,90.0,-999.0
2020,7,30,0,0.0,24.05,35.43,1.69,90.59,85.59,90.0,-999.0
2020,7,30,1,0.0,23.5,50.53,1.86,90.57,88.4,90.0,-999.0
2020,7,30,2,0.0,23.05,59.08,1.97,90.54,90.96,90.0,-999.0
2020,7,30,3,0.0,22.7,67.11,2.01,90.54,92.91,90.0,-999.0
2020,7,30,4,0.0,22.4,84.5,2.03,90.54,94.57,90.0,-999.0
2020,7,30,5,13.12,22.8,113.34,2.08,90.56,94.88,85.71,0.13
2020,7,30,6,64.45,23.96,145.1,2.9,90.6,91.23,73.57,0.17
2020,7,30,7,134.68,24.84,153.59,3.09,90.65,88.45,60.97,0.21
2020,7,30,8,214.77,25.69,78.38,2.94,90.69,84.18,48.25,0.24
2020,7,30,9,276.62,26.73,51.5,2.43,90.71,79.01,35.66,0.26
2020,7,30,10,336.95,27.76,29.52,2.14,90.67,74.2,23.81,0.28
2020,7,30,11,355.05,28.52,17.38,2.12,90.59,70.89,14.94,0.28
2020,7,30,12,376.5,28.89,11.59,2.21,90.55,69.71,15.66,0.3
2020,7,30,13,408.05,28.8,9.88,2.4,90.52,70.63,25.15,0.34
2020,7,30,14,353.0,28.64,8.84,2.48,90.48,71.72,37.16,0.34
2020,7,30,15,296.7,28.2,7.27,2.61,90.43,74.06,49.78,0.35
2020,7,30,16,194.4,27.39,6.45,2.53,90.4,78.75,62.51,0.32
2020,7,30,17,102.62,26.5,5.31,1.88,90.39,84.11,75.1,0.3
2020,7,30,18,17.48,25.68,5.89,1.54,90.41,89.25,86.88,0.24
2020,7,30,19,0.0,25.0,6.54,1.63,90.45,93.11,90.0,-999.0
2020,7,30,20,0.0,24.53,7.85,1.68,90.52,94.82,90.0,-999.0
2020,7,30,21,0.0,24.23,7.2,1.63,90.55,95.96,90.0,-999.0
2020,7,30,22,0.0,23.95,7.4,1.58,90.55,96.68,90.0,-999.0
2020,7,30,23,0.0,23.7,7.72,1.36,90.53,97.45,90.0,-999.0
2020,7,31,0,0.0,23.5,6.5,1.21,90.51,97.82,90.0,-999.0
2020,7,31,1,0.0,23.3,6.9,1.11,90.48,98.23,90.0,-999.0
2020,7,31,2,0.0,23.14,7.55,1.05,90.46,98.46,90.0,-999.0
2020,7,31,3,0.0,22.96,8.52,1.04,90.45,98.51,90.0,-999.0
2020,7,31,4,0.0,22.8,10.13,1.1,90.47,98.53,90.0,-999.0
2020,7,31,5,22.55,23.0,11.84,1.33,90.5,97.57,85.81,0.23
2020,7,31,6,135.35,23.72,13.2,1.86,90.52,94.66,73.68,0.36
2020,7,31,7,270.3,24.42,15.48,2.26,90.55,90.7,61.07,0.42
2020,7,31,8,449.3,25.35,24.81,2.5,90.56,85.68,48.35,0.51
2020,7,31,9,608.15,26.37,15.53,2.72,90.53,81.21,35.77,0.57
2020,7,31,10,751.65,27.23,13.22,3.02,90.45,78.2,23.95,0.62
2020,7,31,11,719.35,28.07,15.49,4.08,90.42,75.92,15.16,0.56
2020,7,31,12,684.92,28.42,19.15,5.06,90.42,74.94,15.87,0.54
2020,7,31,13,585.53,28.47,20.88,5.33,90.37,74.98,25.31,0.49
2020,7,31,14,468.83,28.56,20.61,5.34,90.3,74.45,37.28,0.45
2020,7,31,15,321.92,28.58,16.74,5.2,90.25,74.18,49.9,0.38
2020,7,31,16,189.38,28.0,14.77,4.79,90.23,76.63,62.64,0.31
2020,7,31,17,86.55,26.88,14.8,3.62,90.23,82.74,75.23,0.26
2020,7,31,18,12.4,25.51,16.01,1.99,90.26,91.13,86.98,0.18
2020,7,31,19,0.0,24.72,15.72,1.49,90.33,94.42,90.0,-999.0
2020,7,31,20,0.0,24.46,9.63,1.22,90.44,94.16,90.0,-999.0
2020,7,31,21,0.0,24.34,7.17,1.06,90.5,93.13,90.0,-999.0
2020,7,31,22,0.0,24.26,5.96,0.92,90.51,92.32,90.0,-999.0
2020,7,31,23,0.0,24.13,5.22,0.73,90.52,92.54,90.0,-999.0
2020,8,1,0,0.0,23.88,4.83,0.62,90.52,93.46,90.0,-999.0
2020,8,1,1,0.0,23.72,4.62,0.47,90.48,93.89,90.0,-999.0
2020,8,1,2,0.0,23.61,3.42,0.13,90.42,94.01,90.0,-999.0
2020,8,1,3,0.0,23.34,4.18,0.35,90.36,94.5,90.0,-999.0
2020,8,1,4,0.0,23.13,5.12,0.59,90.33,94.78,90.0,-999.0
2020,8,1,5,16.85,23.49,5.51,0.54,90.36,95.02,85.91,0.18
2020,8,1,6,131.6,25.02,7.11,0.31,90.41,90.68,73.79,0.36
2020,8,1,7,293.12,26.02,10.14,1.49,90.48,84.29,61.17,0.46
2020,8,1,8,347.05,27.04,34.55,2.62,90.53,79.9,48.45,0.4
2020,8,1,9,458.85,28.11,33.0,3.57,90.53,75.54,35.88,0.43
2020,8,1,10,458.8,28.77,29.14,4.01,90.51,72.79,24.1,0.38
2020,8,1,11,626.38,29.19,30.84,4.22,90.47,71.47,15.38,0.49
2020,8,1,12,619.5,29.43,29.51,4.47,90.42,70.79,16.1,0.49
2020,8,1,13,583.97,29.46,25.77,4.71,90.37,70.56,25.47,0.49
2020,8,1,14,527.9,29.33,20.87,4.94,90.32,70.57,37.42,0.5
2020,8,1,15,403.4,28.93,17.34,5.14,90.28,71.79,50.03,0.48
2020,8,1,16,242.73,28.02,10.93,4.97,90.26,75.97,62.76,0.4
2020,8,1,17,125.9,27.01,7.52,4.12,90.27,81.6,75.37,0.38
2020,8,1,18,18.1,25.56,5.05,2.4,90.32,89.89,87.09,0.27
2020,8,1,19,0.0,24.68,3.69,1.96,90.4,92.8,90.0,-999.0
2020,8,1,20,0.0,24.33,2.3,1.79,90.47,93.2,90.0,-999.0
2020,8,1,21,0.0,24.07,1.6,1.7,90.5,92.94,90.0,-999.0
2020,8,1,22,0.0,23.77,0.98,1.63,90.48,93.13,90.0,-999.0
2020,8,1,23,0.0,23.51,0.78,1.65,90.44,93.08,90.0,-999.0
2020,8,2,0,0.0,23.29,0.46,1.7,90.39,93.03,90.0,-999.0
2020,8,2,1,0.0,23.17,1.03,1.7,90.35,92.56,90.0,-999.0
2020,8,2,2,0.0,23.06,2.9,1.69,90.32,92.6,90.0,-999.0
2020,8,2,3,0.0,22.96,5.58,1.77,90.31,93.09,90.0,-999.0
2020,8,2,4,0.0,22.77,8.17,1.72,90.3,93.96,90.0,-999.0
2020,8,2,5,26.65,23.0,7.25,1.7,90.32,94.45,86.01,0.29
2020,8,2,6,180.23,24.16,6.68,2.92,90.37,90.25,73.9,0.49
2020,8,2,7,348.65,25.37,8.45,3.95,90.4,84.42,61.27,0.55
2020,8,2,8,532.67,26.86,0.03,4.74,90.41,77.39,48.55,0.61
2020,8,2,9,705.53,28.0,0.01,5.11,90.39,72.76,36.0,0.66
2020,8,2,10,759.62,28.75,0.01,5.32,90.37,70.46,24.25,0.63
2020,8,2,11,776.2,29.32,0.01,5.49,90.33,69.05,15.6,0.61
2020,8,2,12,784.22,29.7,0.02,5.67,90.27,68.5,16.33,0.62
2020,8,2,13,742.72,29.85,0.02,5.85,90.21,68.37,25.64,0.62
2020,8,2,14,578.8,29.76,0.03,5.92,90.14,68.77,37.56,0.55
2020,8,2,15,403.42,29.45,0.01,5.89,90.06,69.98,50.16,0.48
2020,8,2,16,262.67,28.79,0.01,5.62,90.01,73.05,62.9,0.44
2020,8,2,17,136.38,27.59,0.0,4.65,89.98,79.53,75.51,0.41
2020,8,2,18,17.62,26.02,0.0,3.0,89.98,88.57,87.19,0.27
2020,8,2,19,0.0,25.12,0.01,2.28,90.01,93.41,90.0,-999.0
2020,8,2,20,0.0,24.79,0.02,2.08,90.05,95.08,90.0,-999.0
2020,8,2,21,0.0,24.47,0.04,1.88,90.07,96.57,90.0,-999.0
2020,8,2,22,0.0,24.19,0.06,1.73,90.07,97.74,90.0,-999.0
2020,8,2,23,0.0,23.97,0.09,1.73,90.06,98.18,90.0,-999.0
2020,8,3,0,0.0,23.74,0.17,1.71,90.04,98.41,90.0,-999.0
2020,8,3,1,0.0,23.54,0.31,1.66,90.0,98.16,90.0,-999.0
2020,8,3,2,0.0,23.33,0.47,1.56,89.97,97.9,90.0,-999.0
2020,8,3,3,0.0,23.23,0.64,1.52,89.97,96.95,90.0,-999.0
2020,8,3,4,0.0,23.12,0.78,1.69,89.97,97.1,90.0,-999.0
2020,8,3,5,26.75,23.77,0.82,1.58,89.99,95.97,86.1,0.3
2020,8,3,6,170.9,25.37,0.82,2.33,90.01,90.2,74.01,0.47
2020,8,3,7,334.2,26.97,0.83,3.8,90.01,81.79,61.37,0.53
2020,8,3,8,527.45,28.44,5.16,5.18,90.01,73.97,48.65,0.6
2020,8,3,9,668.53,29.4,3.95,5.96,90.01,69.84,36.11,0.63
2020,8,3,10,733.62,30.16,2.54,6.51,90.0,66.58,24.4,0.61
2020,8,3,11,796.47,30.66,1.48,6.66,89.97,64.61,15.83,0.63
2020,8,3,12,775.42,31.08,0.78,6.56,89.92,63.05,16.56,0.61
2020,8,3,13,749.67,31.28,0.39,6.43,89.87,61.99,25.81,0.63
2020,8,3,14,606.9,31.29,0.17,6.17,89.8,61.42,37.7,0.58
2020,8,3,15,447.08,30.9,0.11,5.72,89.74,62.47,50.3,0.53
2020,8,3,16,256.55,30.06,0.07,4.99,89.7,65.61,63.03,0.43
2020,8,3,17,120.57,28.74,0.07,3.72,89.69,72.4,75.65,0.37
2020,8,3,18,14.0,26.6,0.04,2.37,89.7,83.46,87.29,0.22
2020,8,3,19,0.0,25.6,0.09,2.18,89.73,85.96,90.0,-999.0
2020,8,3,20,0.0,25.21,0.1,2.13,89.76,86.2,90.0,-999.0
